month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease_source,resale_price,source_file,structural_reasons,structural_fail,remaining_lease_years,remaining_lease_months,remaining_lease,is_price_anomaly,is_area_anomaly,is_anomaly,avg_resale_price_group,Resale Identifier
2014-02,YISHUN,5 ROOM,757,YISHUN ST 72,04 TO 06,122.0,Improved,1986,,506000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,70,11,70 years 11 months,False,False,False,490833.3333333333,S7574902Y
2014-02,YISHUN,4 ROOM,762,YISHUN ST 72,04 TO 06,84.0,Simplified,1985,,380000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,69,11,69 years 11 months,False,False,False,390686.36842105264,S7623902Y
2014-02,YISHUN,3 ROOM,774,YISHUN AVE 3,10 TO 12,64.0,Simplified,1987,,312000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,71,11,71 years 11 months,False,False,False,319680.95238095237,S7743102Y
2014-02,YISHUN,3 ROOM,774,YISHUN AVE 3,07 TO 09,64.0,Simplified,1987,,302000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,71,11,71 years 11 months,False,False,False,319680.95238095237,S7743102Y
2014-02,YISHUN,3 ROOM,781,YISHUN RING RD,10 TO 12,74.0,Model A,1988,,345000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,72,11,72 years 11 months,False,False,False,319680.95238095237,S7813102Y
2014-02,YISHUN,4 ROOM,790,YISHUN AVE 2,07 TO 09,84.0,Simplified,1987,,403000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,71,11,71 years 11 months,False,False,False,390686.36842105264,S7903902Y
2014-02,YISHUN,4 ROOM,790,YISHUN AVE 2,10 TO 12,84.0,Simplified,1987,,365000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,71,11,71 years 11 months,False,False,False,390686.36842105264,S7903902Y
2014-02,YISHUN,EXECUTIVE,791,YISHUN AVE 2,04 TO 06,141.0,Apartment,1987,,628000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,71,11,71 years 11 months,False,False,False,628000.0,S7916202Y
2014-02,YISHUN,4 ROOM,800,YISHUN RING RD,04 TO 06,84.0,Simplified,1987,,390000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,71,11,71 years 11 months,False,False,False,390686.36842105264,S8003902Y
2014-02,YISHUN,3 ROOM,806,YISHUN RING RD,01 TO 03,74.0,Model A,1987,,353000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,71,11,71 years 11 months,False,False,False,319680.95238095237,S8063102Y
2014-02,YISHUN,4 ROOM,825,YISHUN ST 81,07 TO 09,103.0,Model A,1988,,448000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,72,11,72 years 11 months,False,False,False,390686.36842105264,S8253902Y
2014-02,YISHUN,4 ROOM,858,YISHUN AVE 4,04 TO 06,104.0,Model A,1988,,422000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,72,11,72 years 11 months,False,False,False,390686.36842105264,S8583902Y
2014-02,YISHUN,4 ROOM,867,YISHUN ST 81,10 TO 12,84.0,Simplified,1988,,378000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,72,11,72 years 11 months,False,False,False,390686.36842105264,S8673902Y
2014-02,YISHUN,4 ROOM,868,YISHUN ST 81,07 TO 09,104.0,Model A,1987,,440000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,71,11,71 years 11 months,False,False,False,390686.36842105264,S8683902Y
2014-02,YISHUN,4 ROOM,876,YISHUN ST 81,04 TO 06,83.0,Simplified,1987,,355000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,71,11,71 years 11 months,False,False,False,390686.36842105264,S8763902Y
2014-02,YISHUN,3 ROOM,878,YISHUN ST 81,01 TO 03,64.0,Simplified,1988,,305000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,72,11,72 years 11 months,False,False,False,319680.95238095237,S8783102Y
2014-02,YISHUN,4 ROOM,879,YISHUN ST 81,04 TO 06,84.0,Simplified,1987,,373000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,71,11,71 years 11 months,False,False,False,390686.36842105264,S8793902Y
2014-03,ANG MO KIO,3 ROOM,117,ANG MO KIO AVE 4,07 TO 09,73.0,New Generation,1978,,349000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,62,10,62 years 10 months,False,False,False,347897.9259259259,S1173403A
2014-03,ANG MO KIO,3 ROOM,126,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1978,,343500.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,62,10,62 years 10 months,False,False,False,347897.9259259259,S1263403A
2014-03,ANG MO KIO,3 ROOM,129,ANG MO KIO AVE 3,04 TO 06,73.0,New Generation,1979,,368000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,63,10,63 years 10 months,False,False,False,347897.9259259259,S1293403A
2014-03,ANG MO KIO,3 ROOM,130,ANG MO KIO AVE 3,04 TO 06,73.0,New Generation,1979,,380000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,63,10,63 years 10 months,False,False,False,347897.9259259259,S1303403A
2014-03,ANG MO KIO,3 ROOM,152,ANG MO KIO AVE 5,01 TO 03,68.0,New Generation,1981,,333888.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,65,10,65 years 10 months,False,False,False,347897.9259259259,S1523403A
2014-03,ANG MO KIO,3 ROOM,155,ANG MO KIO AVE 4,10 TO 12,68.0,New Generation,1981,,335000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,65,10,65 years 10 months,False,False,False,347897.9259259259,S1553403A
2014-03,ANG MO KIO,3 ROOM,157,ANG MO KIO AVE 4,04 TO 06,69.0,New Generation,1980,,330000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,64,10,64 years 10 months,False,False,False,347897.9259259259,S1573403A
2014-03,ANG MO KIO,3 ROOM,174,ANG MO KIO AVE 4,07 TO 09,61.0,Improved,1986,,308000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,70,10,70 years 10 months,False,False,False,347897.9259259259,S1743403A
2014-03,ANG MO KIO,3 ROOM,178,ANG MO KIO AVE 4,10 TO 12,68.0,New Generation,1981,,320000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,65,10,65 years 10 months,False,False,False,347897.9259259259,S1783403A
2014-03,ANG MO KIO,3 ROOM,178,ANG MO KIO AVE 4,13 TO 15,68.0,New Generation,1981,,306000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,65,10,65 years 10 months,False,False,False,347897.9259259259,S1783403A
2014-03,ANG MO KIO,3 ROOM,201,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1977,,350000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,61,10,61 years 10 months,False,False,False,347897.9259259259,S2013403A
2014-03,ANG MO KIO,3 ROOM,213,ANG MO KIO AVE 3,01 TO 03,67.0,New Generation,1976,,320000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,60,10,60 years 10 months,False,False,False,347897.9259259259,S2133403A
2014-03,ANG MO KIO,3 ROOM,219,ANG MO KIO AVE 1,04 TO 06,67.0,New Generation,1977,,325000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,61,10,61 years 10 months,False,False,False,347897.9259259259,S2193403A
2014-03,ANG MO KIO,3 ROOM,220,ANG MO KIO AVE 1,13 TO 15,67.0,New Generation,1977,,355000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,61,10,61 years 10 months,False,False,False,347897.9259259259,S2203403A
2014-03,ANG MO KIO,3 ROOM,223,ANG MO KIO AVE 1,04 TO 06,67.0,New Generation,1978,,318000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,62,10,62 years 10 months,False,False,False,347897.9259259259,S2233403A
2014-03,ANG MO KIO,4 ROOM,232,ANG MO KIO AVE 3,04 TO 06,92.0,New Generation,1977,,446000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,61,10,61 years 10 months,False,False,False,495779.0,S2324903A
2014-03,ANG MO KIO,3 ROOM,235,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1977,,345000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,61,10,61 years 10 months,False,False,False,347897.9259259259,S2353403A
2014-03,ANG MO KIO,4 ROOM,254,ANG MO KIO AVE 4,07 TO 09,97.0,New Generation,1977,,454800.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,61,10,61 years 10 months,False,False,False,495779.0,S2544903A
2014-03,ANG MO KIO,4 ROOM,316A,ANG MO KIO ST 31,04 TO 06,95.0,Model A,2006,,565000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,90,10,90 years 10 months,False,False,False,495779.0,S3164903A
2014-03,ANG MO KIO,3 ROOM,319,ANG MO KIO AVE 1,10 TO 12,73.0,New Generation,1977,,418000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,61,10,61 years 10 months,False,False,False,347897.9259259259,S3193403A
2014-03,ANG MO KIO,2 ROOM,323,ANG MO KIO AVE 3,01 TO 03,44.0,Improved,1977,,267000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,61,10,61 years 10 months,False,False,False,265500.0,S3232603A
2014-03,ANG MO KIO,4 ROOM,324,ANG MO KIO AVE 3,07 TO 09,98.0,New Generation,1978,,551888.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,62,10,62 years 10 months,False,False,False,495779.0,S3244903A
2014-03,ANG MO KIO,4 ROOM,327,ANG MO KIO AVE 3,04 TO 06,98.0,New Generation,1977,,525000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,61,10,61 years 10 months,False,False,False,495779.0,S3274903A
2014-03,ANG MO KIO,3 ROOM,330,ANG MO KIO AVE 1,04 TO 06,68.0,New Generation,1981,,343000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,65,10,65 years 10 months,False,False,False,347897.9259259259,S3303403A
2014-03,ANG MO KIO,3 ROOM,333,ANG MO KIO AVE 1,10 TO 12,82.0,New Generation,1981,,425000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,65,10,65 years 10 months,False,False,False,347897.9259259259,S3333403A
2014-03,ANG MO KIO,3 ROOM,348,ANG MO KIO AVE 3,01 TO 03,73.0,New Generation,1978,,405000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,62,10,62 years 10 months,False,False,False,347897.9259259259,S3483403A
2014-03,ANG MO KIO,4 ROOM,352,ANG MO KIO ST 32,04 TO 06,95.0,Model A,2001,,560000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,85,10,85 years 10 months,False,False,False,495779.0,S3524903A
2014-03,ANG MO KIO,2 ROOM,406,ANG MO KIO AVE 10,01 TO 03,44.0,Improved,1979,,264000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,63,10,63 years 10 months,False,False,False,265500.0,S4062603A
2014-03,ANG MO KIO,3 ROOM,417,ANG MO KIO AVE 10,07 TO 09,74.0,New Generation,1979,,375000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,63,10,63 years 10 months,False,False,False,347897.9259259259,S4173403A
2014-03,ANG MO KIO,4 ROOM,419,ANG MO KIO AVE 10,10 TO 12,99.0,New Generation,1979,,491888.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,63,10,63 years 10 months,False,False,False,495779.0,S4194903A
2014-03,ANG MO KIO,3 ROOM,419,ANG MO KIO AVE 10,04 TO 06,74.0,New Generation,1979,,375000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,63,10,63 years 10 months,False,False,False,347897.9259259259,S4193403A
2014-03,ANG MO KIO,3 ROOM,447,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1979,,333800.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,63,10,63 years 10 months,False,False,False,347897.9259259259,S4473403A
2014-03,ANG MO KIO,4 ROOM,457,ANG MO KIO AVE 10,04 TO 06,99.0,New Generation,1980,,480000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,64,10,64 years 10 months,False,False,False,495779.0,S4574903A
2014-03,ANG MO KIO,3 ROOM,457,ANG MO KIO AVE 10,13 TO 15,74.0,New Generation,1980,,360000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,64,10,64 years 10 months,False,False,False,347897.9259259259,S4573403A
2014-03,ANG MO KIO,3 ROOM,462,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1980,,325000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,64,10,64 years 10 months,False,False,False,347897.9259259259,S4623403A
2014-03,ANG MO KIO,3 ROOM,463,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1980,,343000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,64,10,64 years 10 months,False,False,False,347897.9259259259,S4633403A
2014-03,ANG MO KIO,3 ROOM,463,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1980,,330000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,64,10,64 years 10 months,False,False,False,347897.9259259259,S4633403A
2014-03,ANG MO KIO,4 ROOM,467,ANG MO KIO AVE 10,10 TO 12,92.0,New Generation,1979,,465000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,63,10,63 years 10 months,False,False,False,495779.0,S4674903A
2014-03,ANG MO KIO,4 ROOM,471,ANG MO KIO AVE 10,04 TO 06,92.0,New Generation,1979,,453000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,63,10,63 years 10 months,False,False,False,495779.0,S4714903A
2014-03,ANG MO KIO,3 ROOM,473,ANG MO KIO AVE 10,07 TO 09,67.0,New Generation,1984,,345000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,68,10,68 years 10 months,False,False,False,347897.9259259259,S4733403A
2014-03,ANG MO KIO,3 ROOM,473,ANG MO KIO AVE 10,04 TO 06,67.0,New Generation,1984,,315000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,68,10,68 years 10 months,False,False,False,347897.9259259259,S4733403A
2014-03,ANG MO KIO,3 ROOM,475,ANG MO KIO AVE 10,10 TO 12,82.0,New Generation,1979,,435000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,63,10,63 years 10 months,False,False,False,347897.9259259259,S4753403A
2014-03,ANG MO KIO,3 ROOM,506,ANG MO KIO AVE 8,07 TO 09,82.0,New Generation,1980,,432000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,64,10,64 years 10 months,False,False,False,347897.9259259259,S5063403A
2014-03,ANG MO KIO,3 ROOM,509,ANG MO KIO AVE 8,01 TO 03,67.0,New Generation,1980,,338000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,64,10,64 years 10 months,False,False,False,347897.9259259259,S5093403A
2014-03,ANG MO KIO,3 ROOM,534,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1980,,338000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,64,10,64 years 10 months,False,False,False,347897.9259259259,S5343403A
2014-03,ANG MO KIO,3 ROOM,535,ANG MO KIO AVE 5,07 TO 09,67.0,New Generation,1980,,336000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,64,10,64 years 10 months,False,False,False,347897.9259259259,S5353403A
2014-03,ANG MO KIO,3 ROOM,540,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1981,,345000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,65,10,65 years 10 months,False,False,False,347897.9259259259,S5403403A
2014-03,ANG MO KIO,3 ROOM,540,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1981,,322000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,65,10,65 years 10 months,False,False,False,347897.9259259259,S5403403A
2014-03,ANG MO KIO,4 ROOM,543,ANG MO KIO AVE 10,04 TO 06,92.0,New Generation,1981,,460000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,65,10,65 years 10 months,False,False,False,495779.0,S5434903A
2014-03,ANG MO KIO,4 ROOM,550,ANG MO KIO AVE 10,13 TO 15,93.0,New Generation,1981,,476000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,65,10,65 years 10 months,False,False,False,495779.0,S5504903A
2014-03,ANG MO KIO,3 ROOM,550,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1981,,325000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,65,10,65 years 10 months,False,False,False,347897.9259259259,S5503403A
2014-03,ANG MO KIO,3 ROOM,556,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1980,,342800.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,64,10,64 years 10 months,False,False,False,347897.9259259259,S5563403A
2014-03,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1980,,330000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,64,10,64 years 10 months,False,False,False,347897.9259259259,S5573403A
2014-03,ANG MO KIO,3 ROOM,558,ANG MO KIO AVE 10,07 TO 09,67.0,New Generation,1980,,340000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,64,10,64 years 10 months,False,False,False,347897.9259259259,S5583403A
2014-03,ANG MO KIO,3 ROOM,560,ANG MO KIO AVE 10,04 TO 06,67.0,New Generation,1980,,315000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,64,10,64 years 10 months,False,False,False,347897.9259259259,S5603403A
2014-03,ANG MO KIO,3 ROOM,570,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1979,,350000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,63,10,63 years 10 months,False,False,False,347897.9259259259,S5703403A
2014-03,ANG MO KIO,3 ROOM,570,ANG MO KIO AVE 3,01 TO 03,67.0,New Generation,1979,,346000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,63,10,63 years 10 months,False,False,False,347897.9259259259,S5703403A
2014-03,ANG MO KIO,5 ROOM,596D,ANG MO KIO ST 52,01 TO 03,111.0,Improved,2003,,717000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,87,10,87 years 10 months,False,False,False,696000.0,S5966903A
2014-03,ANG MO KIO,3 ROOM,601,ANG MO KIO AVE 5,04 TO 06,82.0,New Generation,1980,,367000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,64,10,64 years 10 months,False,False,False,347897.9259259259,S6013403A
2014-03,ANG MO KIO,3 ROOM,603,ANG MO KIO AVE 5,10 TO 12,81.0,New Generation,1980,,393000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,64,10,64 years 10 months,False,False,False,347897.9259259259,S6033403A
2014-03,ANG MO KIO,3 ROOM,604,ANG MO KIO AVE 5,07 TO 09,67.0,New Generation,1980,,345000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,64,10,64 years 10 months,False,False,False,347897.9259259259,S6043403A
2014-03,ANG MO KIO,3 ROOM,606,ANG MO KIO AVE 5,04 TO 06,67.0,New Generation,1980,,315000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,64,10,64 years 10 months,False,False,False,347897.9259259259,S6063403A
2014-03,ANG MO KIO,3 ROOM,610,ANG MO KIO AVE 4,01 TO 03,68.0,New Generation,1980,,320000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,64,10,64 years 10 months,False,False,False,347897.9259259259,S6103403A
2014-03,ANG MO KIO,4 ROOM,622,ANG MO KIO AVE 9,10 TO 12,100.0,New Generation,1980,,520000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,64,10,64 years 10 months,False,False,False,495779.0,S6224903A
2014-03,ANG MO KIO,3 ROOM,624,ANG MO KIO AVE 4,07 TO 09,68.0,New Generation,1980,,355000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,64,10,64 years 10 months,False,False,False,347897.9259259259,S6243403A
2014-03,ANG MO KIO,4 ROOM,631,ANG MO KIO AVE 4,04 TO 06,93.0,New Generation,1985,,485000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,69,10,69 years 10 months,False,False,False,495779.0,S6314903A
2014-03,ANG MO KIO,3 ROOM,633,ANG MO KIO AVE 6,04 TO 06,67.0,New Generation,1985,,342000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,69,10,69 years 10 months,False,False,False,347897.9259259259,S6333403A
2014-03,ANG MO KIO,3 ROOM,635,ANG MO KIO AVE 6,07 TO 09,68.0,New Generation,1980,,347000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,64,10,64 years 10 months,False,False,False,347897.9259259259,S6353403A
2014-03,ANG MO KIO,3 ROOM,635,ANG MO KIO AVE 6,01 TO 03,68.0,New Generation,1980,,335000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,64,10,64 years 10 months,False,False,False,347897.9259259259,S6353403A
2014-03,ANG MO KIO,4 ROOM,636,ANG MO KIO AVE 6,13 TO 15,92.0,New Generation,1980,,500000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,64,10,64 years 10 months,False,False,False,495779.0,S6364903A
2014-03,ANG MO KIO,4 ROOM,636,ANG MO KIO AVE 6,04 TO 06,92.0,New Generation,1980,,498888.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,64,10,64 years 10 months,False,False,False,495779.0,S6364903A
2014-03,ANG MO KIO,3 ROOM,639,ANG MO KIO AVE 6,10 TO 12,68.0,New Generation,1980,,325000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,64,10,64 years 10 months,False,False,False,347897.9259259259,S6393403A
2014-03,ANG MO KIO,3 ROOM,644,ANG MO KIO AVE 4,01 TO 03,75.0,New Generation,1980,,368500.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,64,10,64 years 10 months,False,False,False,347897.9259259259,S6443403A
2014-03,ANG MO KIO,5 ROOM,729,ANG MO KIO AVE 6,10 TO 12,119.0,Improved,1980,,675000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,64,10,64 years 10 months,False,False,False,696000.0,S7296903A
2014-03,BEDOK,4 ROOM,10,CHAI CHEE RD,13 TO 15,90.0,Model A,2001,,510000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,85,10,85 years 10 months,False,False,False,439854.54545454547,S0104303B
2014-03,BEDOK,4 ROOM,102,BEDOK NTH AVE 4,10 TO 12,91.0,New Generation,1977,,466000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,61,10,61 years 10 months,False,False,False,439854.54545454547,S1024303B
2014-03,BEDOK,3 ROOM,103,BEDOK NTH AVE 4,07 TO 09,67.0,New Generation,1977,,328000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,61,10,61 years 10 months,False,False,False,331765.02857142856,S1033303B
2014-03,BEDOK,3 ROOM,103,BEDOK RESERVOIR RD,01 TO 03,67.0,New Generation,1985,,309000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,69,10,69 years 10 months,False,False,False,331765.02857142856,S1033303B
2014-03,BEDOK,2 ROOM,106,BEDOK NTH AVE 4,07 TO 09,45.0,Improved,1978,,270000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,62,10,62 years 10 months,False,False,False,264000.0,S1062603B
2014-03,BEDOK,3 ROOM,107,BEDOK NTH RD,07 TO 09,67.0,New Generation,1977,,346000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,61,10,61 years 10 months,False,False,False,331765.02857142856,S1073303B
2014-03,BEDOK,4 ROOM,108,BEDOK RESERVOIR RD,07 TO 09,93.0,New Generation,1985,,450000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,69,10,69 years 10 months,False,False,False,439854.54545454547,S1084303B
2014-03,BEDOK,5 ROOM,112,BEDOK NTH RD,04 TO 06,117.0,Standard,1978,,555000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,62,10,62 years 10 months,False,False,False,562133.3333333334,S1125603B
2014-03,BEDOK,4 ROOM,121,BEDOK NTH RD,07 TO 09,92.0,New Generation,1978,,430000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,62,10,62 years 10 months,False,False,False,439854.54545454547,S1214303B
2014-03,BEDOK,3 ROOM,122,BEDOK NTH ST 2,04 TO 06,67.0,New Generation,1978,,325000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,62,10,62 years 10 months,False,False,False,331765.02857142856,S1223303B
2014-03,BEDOK,4 ROOM,124,BEDOK NTH RD,07 TO 09,92.0,New Generation,1978,,465000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,62,10,62 years 10 months,False,False,False,439854.54545454547,S1244303B
2014-03,BEDOK,3 ROOM,126,BEDOK NTH ST 2,04 TO 06,67.0,New Generation,1978,,331000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,62,10,62 years 10 months,False,False,False,331765.02857142856,S1263303B
